transaction_id,timestamp,type,asset,quantity,price_usd,fee,note
USR-157,2024-07-13T01:52:24Z,SELL,ADA,1383.57,0.88,0.80293416,Partial exit
USR-003,2024-07-13T17:47:14Z,SWAP,UNI,29.0576,10.97,0.02211596,Uniswap trade
USR-055,2024-07-15T01:37:38Z,BUY,XRP,3448.73,0.73,0.98544156,Monthly DCA
USR-506,2024-07-15T08:34:52Z,SELL,DOT,10.566,10.77,0.01069439,Full exit
USR-230,2024-07-15T09:25:06Z,BUY,BTC,2.49342,71073.29,0.00287735,Limit order filled
USR-036,2024-07-15T17:13:52Z,SWAP,LINK,44.6139,18.13,0.00518872,Uniswap trade
USR-395,2024-07-16T11:37:21Z,AIRDROP,UNI,18.1589,,0.02116564,Community airdrop
USR-131,2024-07-16T19:06:18Z,SWAP,ETH,6.7045,3458.76,0.00218911,Uniswap trade
USR-328,2024-07-17T14:29:43Z,AIRDROP,MATIC,4951.93,,4.53506548,Community airdrop
USR-019,2024-07-18T01:18:56Z,SELL,ETH,4.057,3290.14,0.00118476,
USR-053,2024-07-18T07:55:55Z,TRANSFER_OUT,SOL,20.696,,0.02235209,Sent to exchange
USR-114,2024-07-20T00:26:24Z,TRANSFER_IN,BTC,0.36802,,0.00012251,Received from exchange
USR-108,2024-07-20T00:38:50Z,TRANSFER_IN,MATIC,2959.01,,4.01690716,Received from exchange
USR-161,2024-07-20T03:51:15Z,TRANSFER_OUT,SOL,21.1339,,0.00609207,Sent to exchange
USR-193,2024-07-21T16:23:04Z,SELL,XRP,4684.27,0.5,5.24418974,Stop triggered
USR-069,2024-07-23T10:02:13Z,SWAP,XRP,2478.23,0.62,1.49020883,Jupiter swap
USR-153,2024-07-23T13:12:34Z,BUY,LINK,14.0853,14.22,0.01278003,
USR-285,2024-07-24T01:29:15Z,SELL,XRP,2380.54,0.49,3.10225097,Full exit
USR-394,2024-07-25T06:48:46Z,SWAP,XRP,1771.88,0.45,0.76172166,DEX swap
USR-354,2024-07-25T07:19:12Z,BUY,DOT,0.692,11.56,0.00050402,Dip buy
USR-415,2024-07-25T13:32:10Z,TRANSFER_OUT,BTC,0.17768,,0.00024001,Moved to cold storage
USR-410,2024-07-25T15:24:47Z,AIRDROP,BTC,1.83396,,0.00147799,Retroactive airdrop
USR-216,2024-07-26T17:18:47Z,SWAP,SOL,39.6438,151.5,0.0319755,Uniswap trade
USR-341,2024-07-27T03:52:17Z,TRANSFER_IN,UNI,15.6937,,0.00272888,Incoming from hardware wallet
USR-372,2024-07-27T06:23:44Z,BUY,DOT,47.7124,10.91,0.036972,Limit order filled
USR-070,2024-07-27T22:32:16Z,BUY,SOL,26.0783,182.21,0.00842639,Limit order filled
USR-087,2024-07-27T23:37:11Z,SELL,LINK,7.1546,12.42,0.00645206,Take profit
USR-266,2024-07-28T06:18:13Z,BUY,ETH,12.4069,2276.35,0.01853803,Limit order filled
USR-493,2024-07-28T20:30:05Z,TRANSFER_OUT,UNI,33.7837,,0.03459823,Sent to exchange
USR-371,2024-07-29T03:21:52Z,SELL,AVAX,23.9592,35.1,0.02680734,
USR-203,2024-07-29T17:08:00Z,SWAP,SOL,3.5369,100.15,0.00181776,Jupiter swap
USR-321,2024-07-30T20:21:30Z,BUY,UNI,21.6143,13.84,0.01932525,Dip buy
USR-044,2024-08-01T01:50:46Z,SELL,ETH,3.334,2814.44,0.00420697,Full exit
USR-172,2024-08-01T08:46:22Z,TRANSFER_OUT,ETH,5.9617,,0.0013937,Moved to cold storage
USR-139,2024-08-01T19:34:29Z,TRANSFER_IN,LINK,0.8668,,0.00094054,Received from exchange
USR-099,2024-08-02T14:13:43Z,SELL,BTC,1.44767,64614.41,0.00057598,
USR-128,2024-08-02T18:59:27Z,SELL,UNI,13.8505,11.44,0.01602448,Take profit
USR-249,2024-08-03T21:24:34Z,SWAP,XRP,4399.45,0.72,5.45884677,DEX swap
USR-296,2024-08-03T23:37:35Z,TRANSFER_OUT,LINK,15.0373,,0.01676583,Moved to cold storage
USR-514,2024-08-05T18:56:50Z,SELL,ETH,0.4253,3634.68,0.00022743,Take profit
USR-246,2024-08-06T02:59:11Z,BUY,UNI,26.6249,7.49,0.02132418,Market order
USR-288,2024-08-06T21:07:55Z,BUY,LINK,28.7996,18.23,0.04026033,Limit order filled
USR-218,2024-08-07T01:53:20Z,SWAP,DOT,38.2328,8.58,0.04267602,Uniswap trade
USR-201,2024-08-08T11:02:34Z,TRANSFER_OUT,LINK,14.8063,,0.0159294,Sent to hardware wallet
USR-499,2024-08-08T23:36:15Z,BUY,MATIC,890.41,0.87,0.13563497,Market order
USR-056,2024-08-09T23:44:00Z,SELL,MATIC,3566.25,0.98,3.16394953,Stop triggered
USR-282,2024-08-10T15:03:37Z,BUY,Ethereum,14.9061,2490.4,0.00742522,Limit order filled
USR-309,2024-08-11T07:50:27Z,SELL,LINK,15.9924,13.42,0.01736927,Full exit
USR-322,2024-08-11T08:49:21Z,TRANSFER_OUT,SOL,33.1644,,0.00693309,Sent to exchange
USR-225,2024-08-12T03:52:32Z,TRANSFER_OUT,SOL,24.465,,0.03323897,Sent to exchange
USR-125,2024-08-12T20:13:50Z,BUY,ETH,13.1527,2935.56,0.00479586,
USR-091,2024-08-13T20:32:37Z,TRANSFER_IN,ETH,1.0198,,0.00024219,Portfolio consolidation
USR-454,2024-08-14T00:55:31Z,BUY,ETH,7.4008,3947.13,0.00694526,Dip buy
USR-401,2024-08-15T14:27:18Z,BUY,DOT,43.5073,8.25,0.01779135,Market order
USR-319,2024-08-17T17:11:38Z,SELL,ETH,9.7453,3626.38,0.008243,Take profit
USR-112,2024-08-17T19:34:13Z,BUY,MATIC,3615.27,0.84,2.7849889,Monthly DCA
USR-377,2024-08-18T15:39:07Z,TRANSFER_IN,ADA,742.72,,0.27505135,Portfolio consolidation
USR-468,2024-08-18T17:48:09Z,BUY,AVAX,37.891,26.06,0.00950853,Limit order filled
USR-349,2024-08-19T15:52:23Z,BUY,LINK,43.1145,15.43,0.00940595,Monthly DCA
USR-196,2024-08-19T22:06:04Z,TRANSFER_OUT,BTC,1.45311,,0.00155054,Sent to exchange
USR-258,2024-08-19T23:29:04Z,AIRDROP,UNI,13.4164,,0.01199239,Project airdrop
USR-279,2024-08-21T10:21:25Z,TRANSFER_IN,AVAX,22.7416,,0.01634269,Portfolio consolidation
USR-116,2024-08-21T17:13:21Z,BUY,UNI,49.6395,12.94,0.01681754,Market order
USR-355,2024-08-25T11:08:16Z,TRANSFER_IN,BTC,1.3287,,0.00079105,Incoming from hardware wallet
USR-392,2024-08-25T11:37:35Z,BUY,SOL,32.0273,148.0,0.02167748,Monthly DCA
USR-031,2024-08-25T19:16:24Z,TRANSFER_OUT,AVAX,9.1449,,0.00577639,Moved to cold storage
USR-405,2024-08-25T20:51:17Z,TRANSFER_OUT,ADA,4437.72,,4.19404646,Sent to exchange
USR-268,2024-08-26T11:49:32Z,SELL,XRP,3879.7,0.54,1.2922553,Full exit
USR-134,2024-08-26T19:34:26Z,BUY,MATIC,446.2,0.62,0.28470077,Market order
USR-068,2024-08-27T10:53:19Z,EARN,BTC,0.80725,,0.0001382,Lending interest
USR-312,2024-08-27T17:28:31Z,TRANSFER_IN,UNI,31.5106,,0.03359581,Incoming from hardware wallet
USR-092,2024-08-28T23:18:20Z,SELL,MATIC,1817.83,0.94,0.77866019,Full exit
USR-016,2024-08-30T09:02:13Z,TRANSFER_OUT,DOT,43.8396,,0.02008313,Sent to exchange
USR-335,2024-08-30T10:05:48Z,TRANSFER_OUT,AVAX,44.6898,,0.04797659,Moved to cold storage
USR-298,2024-08-31T16:30:15Z,REFERRAL_BONUS,XRP,4211.66,,2.42091854,Friend signup bonus
USR-077,2024-08-31T20:26:23Z,REFERRAL_BONUS,SOL,48.5843,,0.05745802,Referral reward
USR-393,2024-08-31T22:50:59Z,TRANSFER_OUT,UNI,9.082,,0.00726417,Sent to hardware wallet
USR-508,2024-09-01T04:55:46Z,BUY,LINK,22.7161,19.63,0.00801518,
USR-344,2024-09-01T18:30:05Z,EARN,XRP,3648.51,,3.24421417,Staking yield
USR-373,2024-09-02T22:12:25Z,EARN,MATIC,1700.53,,0.89100852,Staking yield
USR-512,2024-09-03T13:37:56Z,TRANSFER_OUT,XRP,4228.4,,2.85148229,Sent to hardware wallet
USR-363,2024-09-05T10:51:57Z,REFERRAL_BONUS,ETH,3.8075,,0.00286986,Referral reward
USR-135,2024-09-06T00:56:51Z,TRANSFER_IN,XRP,3572.45,,3.3454622,Received from exchange
USR-334,2024-09-06T19:08:15Z,BUY,AVAX,32.9305,49.37,0.00955268,Monthly DCA
USR-169,2024-09-07T17:31:13Z,BUY,ADA,1601.74,0.73,1.75327562,Limit order filled
USR-453,2024-09-07T18:50:22Z,TRANSFER_IN,XRP,2114.93,,1.66792073,Portfolio consolidation
USR-418,2024-09-09T02:24:25Z,BUY,DOT,18.343,9.71,0.01122224,Monthly DCA
USR-333,2024-09-09T04:25:32Z,SELL,XRP,4987.41,0.65,1.43631636,
USR-015,2024-09-10T00:28:32Z,TRANSFER_OUT,UNI,25.2812,,0.00688728,Sent to exchange
USR-233,2024-09-10T16:23:45Z,TRANSFER_OUT,SOL,24.098,,0.00909343,Moved to cold storage
USR-452,2024-09-11T06:58:42Z,BUY,XRP,1535.84,0.64,1.52230182,
USR-428,2024-09-12T01:07:51Z,TRANSFER_OUT,LINK,32.2691,,0.0218258,Moved to cold storage
USR-254,2024-09-12T05:31:23Z,BUY,LINK,45.4872,16.3,0.06243586,Monthly DCA
USR-208,2024-09-12T21:16:14Z,SWAP,ADA,579.92,0.5,0.08382396,1inch aggregator
USR-375,2024-09-13T23:29:17Z,TRANSFER_OUT,ADA,924.26,,0.14331913,Moved to cold storage
USR-111,2024-09-14T02:59:18Z,SELL,XRP,1097.01,0.51,0.66600807,
USR-034,2024-09-14T08:36:52Z,SELL,MATIC,2619.54,0.94,2.52925656,Take profit
USR-026,2024-09-14T23:55:01Z,TRANSFER_OUT,ETH,13.3555,,0.0015164,Sent to hardware wallet
USR-480,2024-09-18T09:23:02Z,SWAP,AVAX,46.9602,34.19,0.00553662,1inch aggregator
USR-145,2024-09-20T06:17:10Z,TRANSFER_IN,BTC,0.64529,,0.00041024,Received from exchange
USR-422,2024-09-20T19:17:29Z,SELL,AVAX,24.3627,38.17,0.00662162,Stop triggered
USR-340,2024-09-23T01:01:55Z,SELL,LINK,44.5068,12.88,0.03388891,
USR-119,2024-09-23T03:46:13Z,SELL,SOL,5.5176,106.31,0.0071918,Stop triggered
USR-079,2024-09-23T19:23:21Z,TRANSFER_OUT,DOT,32.3634,,0.0458153,Sent to exchange
USR-251,2024-09-23T23:51:39Z,TRANSFER_OUT,LINK,48.0342,,0.04598928,Sent to exchange
USR-478,2024-09-24T04:44:16Z,BUY,MATIC,2493.88,0.79,1.84478307,Dip buy
USR-155,2024-09-25T00:54:28Z,SWAP,SOL,22.9141,95.65,0.0189153,Jupiter swap
USR-462,2024-09-25T05:01:48Z,BUY,LINK,11.1336,13.88,0.01509582,Limit order filled
USR-291,2024-09-25T08:25:30Z,SELL,MATIC,1780.77,1.0,0.70745203,Partial exit
USR-501,2024-09-25T16:19:07Z,TRANSFER_IN,MATIC,2884.07,,3.55218557,Received from exchange
USR-391,2024-09-26T06:14:50Z,TRANSFER_IN,XRP,2110.3,,2.59646358,Incoming from hardware wallet
USR-093,2024-09-26T16:29:53Z,BUY,ADA,1623.04,0.63,1.56279179,Dip buy
USR-010,2024-09-26T17:07:08Z,SWAP,ADA,138.68,0.4,0.15629854,Uniswap trade
USR-343,2024-09-27T07:20:46Z,BUY,MATIC,4804.88,1.0,2.42594461,
USR-229,2024-09-28T08:40:30Z,BUY,LINK,2.155,17.4,0.00066678,Limit order filled
USR-185,2024-09-29T09:52:40Z,BUY,ETH,4.351,3346.41,0.00419794,Dip buy
USR-382,2024-09-29T17:33:36Z,TRANSFER_IN,AVAX,45.3682,,0.04381302,Received from exchange
USR-106,2024-09-30T16:17:50Z,SELL,AVAX,44.0894,26.0,0.04443923,
USR-311,2024-10-01T01:04:16Z,EARN,BTC,0.13545,,9.442e-05,Staking yield
USR-299,2024-10-01T06:33:26Z,SELL,SOL,28.592,130.64,0.02668402,Full exit
USR-390,2024-10-01T20:18:21Z,TRANSFER_OUT,BTC,0.20273,,2.232e-05,Sent to hardware wallet
USR-273,2024-10-02T01:19:09Z,TRANSFER_OUT,ETH,6.7465,,0.00410269,Sent to exchange
USR-067,2024-10-02T23:47:01Z,SELL,SOL,8.1303,189.98,0.00087729,Take profit
USR-043,2024-10-05T09:47:50Z,BUY,AVAX,16.6654,44.19,0.01566434,Dip buy
USR-327,2024-10-06T03:17:56Z,BUY,MATIC,1533.69,1.0,1.61249482,Market order
USR-209,2024-10-06T03:48:07Z,SELL,UNI,35.0956,8.05,0.02150994,Stop triggered
USR-272,2024-10-06T08:44:15Z,SELL,XRP,1654.17,0.64,1.81306567,Partial exit
USR-477,2024-10-07T19:48:02Z,SELL,LINK,6.882,19.62,0.00747814,Stop triggered
USR-516,2024-10-07T22:56:44Z,BUY,XRP,3958.87,0.53,3.44813047,
USR-033,2024-10-08T11:03:30Z,BUY,MATIC,111.18,1.03,0.09280696,Limit order filled
USR-483,2024-10-09T00:21:30Z,BUY,UNI,42.2171,9.23,0.01798522,Market order
USR-510,2024-10-09T13:32:35Z,SELL,LINK,40.4658,20.53,0.05542075,Stop triggered
USR-368,2024-10-09T22:12:44Z,EARN,XRP,561.27,,0.11342554,Lending interest
USR-446,2024-10-10T08:05:44Z,AIRDROP,AVAX,14.5028,,0.0178086,Retroactive airdrop
USR-302,2024-10-11T19:50:43Z,SELL,AVAX,45.2573,28.85,0.02607555,Take profit
USR-342,2024-10-12T08:38:50Z,TRANSFER_OUT,AVAX,22.7563,,0.03114148,Sent to exchange
USR-357,2024-10-12T13:17:50Z,TRANSFER_IN,DOT,23.1093,,0.02415864,Received from exchange
USR-518,2024-10-12T14:51:12Z,SELL,ETH,12.5988,3716.95,0.00542325,Stop triggered
USR-103,2024-10-13T04:16:11Z,SELL,AVAX,8.0452,39.16,0.00717742,Partial exit
USR-486,2024-10-13T21:46:44Z,SELL,ETH,7.4641,3331.07,0.00215303,
USR-347,2024-10-14T08:40:25Z,BUY,XRP,120.3,0.48,0.04143846,Limit order filled
USR-445,2024-10-15T08:32:19Z,AIRDROP,LINK,4.4712,,0.00500325,Retroactive airdrop
USR-171,2024-10-16T06:25:14Z,SELL,SOL,42.7252,96.26,0.01830681,Full exit
USR-399,2024-10-17T12:21:11Z,EARN,AVAX,29.6761,,0.01651063,Staking yield
USR-147,2024-10-18T04:12:40Z,TRANSFER_OUT,XRP,1278.88,,0.29441506,Sent to exchange
USR-352,2024-10-19T14:08:09Z,TRANSFER_IN,Ethereum,5.9872,,0.0031248,Portfolio consolidation
USR-064,2024-10-20T15:06:50Z,BUY,AVAX,41.5162,47.79,0.04510655,Dip buy
USR-009,2024-10-21T07:19:55Z,BUY,LINK,10.0508,15.73,0.00120316,Dip buy
USR-325,2024-10-21T09:28:32Z,SELL,BTC,2.04277,68392.37,0.00278748,
USR-102,2024-10-21T10:40:19Z,SELL,BTC,2.12011,65809.28,0.00203456,Partial exit
USR-374,2024-10-22T16:56:11Z,AIRDROP,ETH,12.8016,,0.00737485,Retroactive airdrop
USR-420,2024-10-22T20:58:14Z,TRANSFER_IN,UNI,43.5695,,0.04722851,Portfolio consolidation
USR-257,2024-10-23T11:31:32Z,BUY,XRP,802.19,0.51,0.22795371,
USR-472,2024-10-23T18:57:00Z,TRANSFER_OUT,ADA,2549.3,,0.49882626,Sent to exchange
USR-007,2024-10-24T06:30:17Z,TRANSFER_IN,BTC,0.52425,,0.00062017,Portfolio consolidation
USR-458,2024-10-24T08:25:17Z,BUY,LINK,31.9834,12.77,0.01187674,Monthly DCA
USR-124,2024-10-24T19:19:20Z,TRANSFER_IN,UNI,4.9761,,0.00143031,Incoming from hardware wallet
USR-485,2024-10-25T15:16:28Z,SELL,UNI,47.5119,13.9,0.03876878,Partial exit
USR-274,2024-10-25T17:42:18Z,SELL,LINK,30.6424,13.6,0.02667373,
USR-350,2024-10-26T13:20:53Z,EARN,SOL,41.8969,,0.0483434,Liquidity pool reward
USR-232,2024-10-27T21:34:22Z,TRANSFER_IN,BTC,0.65713,,0.00043235,Incoming from hardware wallet
USR-166,2024-10-28T06:08:27Z,AIRDROP,XRP,1807.79,,1.8845668,Retroactive airdrop
USR-150,2024-10-29T21:13:58Z,BUY,ADA,1053.69,0.52,1.01790211,Monthly DCA
USR-023,2024-10-30T02:42:39Z,BUY,ETH,12.5301,3404.24,0.00386932,
USR-226,2024-10-30T08:15:47Z,SWAP,ETH,4.5129,3515.42,0.00409228,DEX swap
USR-471,2024-10-30T14:36:12Z,BUY,XRP,4746.52,0.55,1.54157605,Limit order filled
USR-469,2024-10-31T05:13:28Z,BUY,ETH,0.6588,2742.96,7.535e-05,
USR-136,2024-10-31T20:01:53Z,SELL,BTC,1.64255,65725.12,0.00082195,
USR-265,2024-11-01T23:37:29Z,TRANSFER_IN,UNI,29.7309,,0.0248349,Portfolio consolidation
USR-001,2024-11-02T10:32:06Z,EARN,ETH,3.3577,,0.00443218,Liquidity pool reward
USR-062,2024-11-02T10:43:54Z,BUY,XRP,3480.03,0.46,2.20708959,Market order
USR-316,2024-11-02T16:57:01Z,BUY,UNI,12.9768,8.91,0.00462875,Dip buy
USR-430,2024-11-02T21:30:29Z,SELL,AVAX,15.2737,28.3,0.01840615,Partial exit
USR-451,2024-11-03T15:42:02Z,TRANSFER_IN,AVAX,28.0081,,0.02097338,Received from exchange
USR-109,2024-11-04T05:06:10Z,BUY,ADA,2606.04,0.58,3.42644013,Market order
USR-488,2024-11-04T05:47:32Z,BUY,UNI,4.907,6.61,0.00565411,Market order
USR-080,2024-11-04T19:37:06Z,BUY,AVAX,35.8717,25.95,0.00726571,Monthly DCA
USR-416,2024-11-04T22:04:43Z,BUY,DOT,37.6691,10.19,0.03606823,Limit order filled
USR-438,2024-11-06T21:35:24Z,SELL,XRP,4849.55,0.68,7.23403509,Partial exit
USR-210,2024-11-07T11:02:49Z,BUY,ADA,3295.96,0.86,4.16908873,Market order
USR-505,2024-11-07T12:35:30Z,BUY,ETH,8.6771,3265.36,0.00418853,Limit order filled
USR-075,2024-11-08T03:47:39Z,BUY,XRP,172.29,0.61,0.20307685,Limit order filled
USR-142,2024-11-08T04:57:50Z,BUY,LINK,5.4126,12.72,0.00277099,
USR-362,2024-11-08T07:22:01Z,BUY,UNI,6.5824,11.25,0.00895112,Limit order filled
USR-159,2024-11-08T15:38:22Z,BUY,SOL,48.9657,169.18,0.06071095,Dip buy
USR-504,2024-11-08T20:26:37Z,SWAP,ADA,1472.41,0.42,2.20083887,1inch aggregator
USR-520,2024-11-09T07:59:17Z,SWAP,ADA,3019.12,0.79,1.62662475,1inch aggregator
USR-379,2024-11-09T19:45:06Z,SWAP,BTC,0.84496,63072.38,0.00056419,Uniswap trade
USR-183,2024-11-10T00:08:38Z,SELL,XRP,442.09,0.64,0.3639524,Stop triggered
USR-489,2024-11-10T17:54:55Z,SELL,XRP,3327.36,0.6,1.55165239,Full exit
USR-365,2024-11-12T00:51:11Z,BUY,ETH,0.9452,2899.46,0.00141245,Dip buy
USR-042,2024-11-13T12:09:29Z,TRANSFER_IN,AVAX,47.5227,,0.02892609,Received from exchange
USR-190,2024-11-13T18:19:43Z,TRANSFER_OUT,ETH,2.7322,,0.00369934,Moved to cold storage
USR-205,2024-11-14T11:05:48Z,SELL,UNI,12.0154,11.77,0.01227499,Stop triggered
USR-211,2024-11-15T14:50:32Z,TRANSFER_IN,MATIC,2812.2,,3.97516113,Incoming from hardware wallet
USR-046,2024-11-16T14:24:05Z,BUY,ADA,978.34,0.87,0.63597489,Market order
USR-040,2024-11-17T03:01:39Z,TRANSFER_OUT,BTC,1.03143,,0.00090764,Sent to hardware wallet
USR-182,2024-11-18T02:29:52Z,BUY,LINK,21.9116,14.5,0.02412277,Market order
USR-078,2024-11-18T05:29:50Z,BUY,ADA,4331.51,0.61,1.06337502,Limit order filled
USR-293,2024-11-20T04:48:54Z,SELL,UNI,30.8381,6.23,0.0106663,Full exit
USR-378,2024-11-20T08:46:34Z,BUY,DOT,3.2433,9.24,0.00172162,Limit order filled
USR-450,2024-11-20T11:53:52Z,BUY,DOT,14.5442,8.94,0.01820816,Dip buy
USR-475,2024-11-20T13:21:38Z,TRANSFER_OUT,SOL,22.0393,,0.03175526,Sent to hardware wallet
USR-089,2024-11-20T13:25:07Z,TRANSFER_IN,LINK,7.2085,,0.00257769,Portfolio consolidation
USR-047,2024-11-21T14:45:03Z,TRANSFER_OUT,MATIC,583.44,,0.39689001,Sent to exchange
USR-059,2024-11-22T08:36:20Z,TRANSFER_OUT,SOL,49.1783,,0.05196899,Sent to hardware wallet
USR-332,2024-11-22T14:01:10Z,SELL,SOL,23.7961,104.47,0.01519222,Full exit
USR-095,2024-11-22T15:23:35Z,BUY,ADA,3939.02,0.76,3.92788818,Dip buy
USR-503,2024-11-22T17:54:49Z,BUY,XRP,1848.5,0.58,1.47091133,
USR-429,2024-11-23T08:09:00Z,TRANSFER_IN,MATIC,2456.43,,2.53552087,Portfolio consolidation
USR-284,2024-11-23T21:12:55Z,BUY,XRP,1647.97,0.72,2.05727736,Market order
USR-287,2024-11-25T15:02:59Z,SELL,UNI,46.7012,13.89,0.02344691,Stop triggered
USR-098,2024-11-26T07:43:38Z,SELL,XRP,3681.05,0.64,4.11686981,
USR-204,2024-11-29T03:13:40Z,SELL,BTC,1.26539,63477.05,0.00169069,Stop triggered
USR-253,2024-12-01T08:53:59Z,SELL,SOL,10.4172,98.01,0.00893687,Partial exit
USR-175,2024-12-02T00:18:40Z,SELL,SOL,1.5257,166.26,0.0019903,Full exit
USR-262,2024-12-03T03:13:41Z,BUY,ADA,3800.99,0.43,5.31357302,Market order
USR-167,2024-12-03T13:44:52Z,TRANSFER_OUT,ETH,4.305,,0.00423783,Sent to hardware wallet
USR-498,2024-12-03T20:06:26Z,SELL,ADA,1275.69,0.72,1.18581041,
USR-227,2024-12-04T03:59:52Z,BUY,MATIC,1772.25,1.01,1.21067785,
USR-427,2024-12-04T22:42:22Z,BUY,AVAX,36.9117,25.54,0.01346114,
USR-149,2024-12-05T07:32:58Z,REFERRAL_BONUS,ADA,2520.05,,0.95644253,Referral reward
USR-057,2024-12-07T03:40:50Z,REFERRAL_BONUS,DOT,33.7447,,0.04560301,Friend signup bonus
USR-271,2024-12-09T02:56:51Z,SELL,MATIC,2281.88,0.69,2.11402871,Partial exit
USR-491,2024-12-09T23:00:13Z,SELL,DOT,22.1836,6.22,0.00771139,Full exit
USR-376,2024-12-10T03:47:38Z,BUY,DOT,44.8334,9.78,0.027033,
USR-417,2024-12-11T05:33:14Z,BUY,ETH,5.0421,3878.04,0.0041377,Dip buy
USR-220,2024-12-12T03:25:34Z,REFERRAL_BONUS,BTC,2.45741,,0.00229539,Referral reward
USR-097,2024-12-12T12:29:25Z,SELL,SOL,32.313,90.66,0.01592586,Partial exit
USR-100,2024-12-12T13:48:00Z,BUY,LINK,23.658,19.75,0.01448215,Monthly DCA
USR-144,2024-12-14T13:12:27Z,SELL,ADA,3799.49,0.88,2.82069503,Take profit
USR-517,2024-12-14T15:31:56Z,SELL,BTC,0.78545,49535.33,0.00014846,Take profit
USR-121,2024-12-16T16:06:26Z,SWAP,LINK,25.2161,13.18,0.01954594,Uniswap trade
USR-245,2024-12-17T09:41:53Z,BUY,DOT,11.6353,8.28,0.01707197,
USR-088,2024-12-18T02:03:54Z,SELL,ETH,11.227,3826.38,0.00652729,Take profit
USR-202,2024-12-21T12:30:55Z,BUY,MATIC,1652.22,0.83,2.17221754,Limit order filled
USR-221,2024-12-23T07:44:43Z,BUY,XRP,4922.75,0.51,2.66255078,Dip buy
USR-049,2024-12-25T08:45:39Z,REFERRAL_BONUS,BTC,0.12238,,0.00017249,Friend signup bonus
USR-388,2024-12-25T20:55:16Z,BUY,DOT,8.4857,8.22,0.00280884,Monthly DCA
USR-337,2024-12-26T05:12:23Z,SELL,BTC,2.11716,47576.0,0.00169885,Take profit
USR-295,2024-12-26T16:37:45Z,TRANSFER_IN,LINK,44.8068,,0.03349121,Incoming from hardware wallet
USR-083,2024-12-26T19:01:55Z,TRANSFER_OUT,UNI,2.3713,,0.00305317,Moved to cold storage
USR-283,2024-12-28T03:01:16Z,TRANSFER_OUT,SOL,48.318,,0.0555207,Moved to cold storage
USR-369,2024-12-28T16:11:59Z,BUY,AVAX,1.0364,37.44,0.00105092,
USR-509,2024-12-30T16:45:13Z,TRANSFER_OUT,SOL,28.8845,,0.0114999,Sent to exchange
USR-360,2024-12-30T20:30:17Z,BUY,XRP,1296.89,0.46,1.25429509,
